Distance,Card_names
4.562797659391837,Liquimetal Torque
4.562815763675467,"Ertha Jo, Frontier Mentor"
4.56286449102602,Iwamori of the Open Fist
4.5629575918793535,Foe-Razer Regent
4.562979513078778,Soulscour
4.563154694037184,Megatherium
4.563238846604903,Ritual of Subdual
4.563262443874062,Eye of Ugin
4.5632767680584605,"Garnet, Princess of Alexandria"
4.563529114486356,Clot Sliver
4.5636942827318485,Contentious Plan
4.563746631804679,Stern Scolding
4.563752167466563,Silkenfist Order
4.56383710134286,Foggy Swamp Hunters
4.563857331982957,"Skarrg, the Rage Pits"
4.5639158409243485,Wicked Guardian
4.564016680509916,Battery Bearer
4.564037545378814,Snapback
4.56409649527757,Simoon
4.564106529559492,Vow of Wildness
4.5641452788532195,Talon Gates of Madara
4.564254150396236,Orzhov Enforcer
4.564368994932936,A Realm Reborn
4.564473294954099,Pack's Favor
4.564531183580336,Kodama of the North Tree
4.564553525331735,Odunos River Trawler
4.564568249296477,Plague Rats
4.5646613097475,Netter en-Dal
4.56468428712864,Powerstone Minefield
4.564745790222968,Emblem of the Warmind
4.56482304180497,Kazuul's Fury // Kazuul's Cliffs
4.5648860234721615,Dragon Roost
4.564888667784755,Orzhov Keyrune
4.564989002727776,Abandon the Post
4.5650264106132905,Aven Redeemer
4.56512904168207,Depopulate
4.5651794617578325,Knight of Meadowgrain
4.56530417307948,Nalathni Dragon
4.565336789582961,Demonic Vigor
4.565389356970427,Rites of Refusal
4.5654024244494895,Loathsome Catoblepas
4.5654352787873185,Flickering Spirit
4.565454722061442,Entrapment Maneuver
4.5654962493207325,Visara the Dreadful
4.565516035043262,"Treebeard, Gracious Host"
4.565522995065263,Pursue Glory
4.565530613267635,Crackling Doom
4.565664599175817,Teferi's Honor Guard
4.565717801662832,Experiment One
4.5657328553755585,Seize the Initiative
4.565743003622894,Complete Disregard
4.565774564988215,Slice in Twain
4.565840510710763,Celestial Messenger
4.565944259524939,Mogg Conscripts
4.565947913344758,Phantom Ninja
4.566082562531993,Foxfire Oak
4.56621469468401,Leonin Battlemage
4.566429931436596,Phobian Phantasm
4.566529975158261,Kami of the Waning Moon
4.566631924427834,Krovikan Mist
4.566648459355212,Void Beckoner
4.566667406128202,Psychic Spear
4.5666954220138765,Poultice Sliver
4.566712997732954,Volcanic Hammer
4.566838551062491,Rain of Revelation
4.566872750544737,Ahn-Crop Crasher
4.566889438228206,Conjured Currency
4.566947134710349,Comet Crawler
4.566983505040982,Kami of the Honored Dead
4.567056710403266,Maelstrom Colossus
4.567087868501674,Dwarven Reinforcements
4.567136022657679,Pilgrim's Eye
4.567266087439285,Crazed Goblin
4.567301303845657,Jokulmorder
4.567319761173744,Consider
4.567339153966903,Aqueous Form
4.567352526498899,Whip Silk
4.567362870438051,Tidal Visionary
4.5674920898205995,Iridian Maelstrom
4.567611225015128,"Zhang Liao, Hero of Hefei"
4.5676271788374905,Lay Claim
4.56767987576036,Concealing Curtains // Revealing Eye
4.567688273680493,Stampeding Horncrest
4.5677121800917995,Chain of Smog
4.567779189359253,Ulvenwald Captive // Ulvenwald Abomination
4.567877673174002,Resize
4.568024265795217,Sledding Otter-Penguin
4.568039226559687,Plague Wight
4.568073469278229,Typhoon
4.568092697035057,Mutual Destruction
4.568204978795706,Amnesia
4.568206473145127,Krark-Clan Shaman
4.568290690805181,Hibernation's End
4.568325594186033,Basri's Lieutenant
4.568331109072614,Polymorphous Rush
4.568335494780837,Sinister Possession
4.568515995468278,Pearl Dragon
4.568626124511891,Levitating Statue
4.568714324930859,Power Conduit
4.568752860049554,Gruul Guildmage
4.568805997046598,Highspire Infusion
4.568843011504591,Dark Triumph
4.568920245285973,Lightshield Parry
4.5689323957242465,Silent Departure
4.568932820166092,Disciple of Grace
4.568980518530204,Clammy Prowler
4.56913203907298,Workshop Warchief
4.569495535041695,Hell to Pay
4.569556902848308,Silent Sentinel
4.569695245148256,Barbed Battlegear
4.569695249174514,Mire Triton
4.569697699625491,Lightmine Field
4.569750451069245,"Lady Zhurong, Warrior Queen"
4.569802229432326,Retributive Wand
4.569802364547561,Park Heights Pegasus
4.569803134997053,Ossuary Rats
4.570111778866996,Resplendent Griffin
4.570245665497773,Samite Alchemist
4.570336358215235,Disrupting Scepter
4.570525765753679,Open the Gates
4.570527599151023,Doomfall
4.570630262960199,Garrulous Sycophant
4.570655702683754,Killer Instinct
4.570727808223001,Simian Sling
4.570773332919042,Fuming Effigy
4.570776149500271,Weight of the Underworld
4.57079540899069,Vineglimmer Snarl
4.570819005738767,United Front
4.570839804204821,Battle-Rage Blessing
4.571045763948527,Stormcaller of Keranos
4.5710534931461835,Grisly Survivor
4.5711307723601475,Crystal Slipper
4.571150784220206,Fire-Rim Form
4.571164639752597,Enduring Victory
4.571195452913474,Nishoba Brawler
4.571277338167749,Airbender Ascension
4.571303861781513,Conceited Witch // Price of Beauty
4.5713737557860545,"Linden, the Steadfast Queen"
4.571452186496287,Outcaster Greenblade
4.571508760925354,City on Fire
4.57157856510134,Poison Arrow
4.571585992269293,Arasta of the Endless Web
4.571618917278578,Tractor Beam
4.571665767788575,Haazda Snare Squad
4.571691452746199,Harvest Wurm
4.571784193147488,Avatar of the Resolute
4.5718740160572215,Cerulean Wisps
4.571910807794152,Overwhelming Forces
4.572011033549205,Dregs of Sorrow
4.572177972363926,Knight of Malice
4.572223244251303,Double Down
4.572282303990758,"Renari, Merchant of Marvels"
4.572289982052068,Briarberry Cohort
4.5723199699245995,Catacomb Sifter
4.5724621232222775,Lumengrid Augur
4.572497191111004,Skyshroud Cutter
4.572498678065409,Siren of the Silent Song
4.5726368833990945,Dire Undercurrents
4.5726498584084085,Flameborn Hellion
4.5727788724109635,Sanctum Guardian
4.5728345607741465,Ambuscade
4.572857582995892,Twisted Abomination
4.572955871716939,Winter Eladrin
4.573052313200544,Leyline of Combustion
4.573146291810043,Cleansing
4.573155772852814,Tenured Inkcaster
4.573373280918725,Sire of the Storm
4.573409185401763,Liliana's Reaver
4.573622230936749,Callous Inspector
4.573625993532171,Zur the Enchanter
4.573734839753525,Rock Slide
4.573918838347048,Stone Kavu
4.574239014698204,Commander's Sphere
4.574432054077865,Foresee
4.574460035690945,Gas Guzzler
4.574525519419467,Code of Constraint
4.5747224853525,Sky Weaver
4.574841423862196,High-Society Hunter
4.574881585020591,Wedding Security
4.574898534717263,Goblin Grenade
4.574926233172148,"Alexi, Zephyr Mage"
4.5749858668696355,Curse of Fool's Wisdom
4.575019830886621,Fettergeist
4.575057833436988,Hall of Heliod's Generosity
4.575289103121496,Peer Pressure
4.575320021188252,Desculpting Blast
4.575453085915232,Loafing Giant
4.575608566932404,Altar of Bhaal // Bone Offering
4.575766217379712,Flamekin Village
4.575832010825945,Sai of the Shinobi
4.575878372218512,Lightning Visionary
4.576107357342857,Vampire Outcasts
4.576151624525135,Mental Journey
4.576371301941907,Goblin Guide
4.576570739281126,Aura Finesse
4.57661198553481,Gran-Gran
4.576864338074226,Foul-Tongue Shriek
4.57689251485471,Poxwalkers
4.576916974595072,Flowstone Armor
4.577004655175405,Tormented Soul
4.577054694130118,Warped Tusker
4.5772267456953815,Phyrexian Totem
4.577359124746348,"Lu Bu, Master-at-Arms"
4.5773788575952725,Twisted Embrace
4.577406195225549,Champion of Dusk
4.5774849506745,Boltwave
4.577584126180091,Dusk Legion Dreadnought
4.577649780900519,Simic Sky Swallower
4.577681711504494,Kraul Swarm
4.577685824704478,Vigean Intuition
4.57777567528766,Shadow Alley Denizen
4.577893858129443,Urza's Blueprints
4.57798208554071,"Exava, Rakdos Blood Witch"
4.578167803352014,Dream Fighter
4.578260497796944,Surtland Flinger
4.578311462445856,Aether Snap
4.578439240306023,Acolyte of Xathrid
4.57844555834766,Grasping Scoundrel
4.578506372068389,Unseal the Necropolis
4.578510844802264,Resupply
4.578518964125956,Retribution of the Meek
4.578579114116209,Cache Raiders
4.5787025364913045,Second Wind
4.57870995678598,Eumidian Wastewaker
4.5787397855018295,Rites of Spring
4.578839141290518,Professional Face-Breaker
4.578845134984352,Call of the Ring
4.578870987456803,Thraben Standard Bearer
4.578989456728322,Vengeful Villagers
4.579025133626136,Shattered Sanctum
4.5791248378596325,Martyr's Bond
4.579159180063962,Undercity Scavenger
4.57926578420599,Magnigoth Treefolk
4.579277885769308,Jukai Naturalist
4.579282284133363,Gallant Citizen
4.579328376954317,Forget
4.579367002193108,Huddle Up
4.5794565322614496,Weldfast Monitor
4.579492909311613,Timely Reinforcements
4.579590939863505,Glistening Dawn
4.579719253044374,Blur
4.579767310363622,Fire Drake
4.579805690138467,Web
4.57993588623369,Dark Withering
4.5800155422530455,Knuckles the Echidna
4.5800791150516975,Elvish Champion
4.580132270473569,Scion of Stygia
4.5802155682135135,Dawnhart Disciple
4.580476836352254,Goblin Fireleaper
4.580528274663654,"Nin, the Pain Artist"
4.580535707733379,Dragon Fangs
4.580587051452762,Soul Shred
4.5806331637305195,Sage of Hours
4.580659730569051,Playful Shove
4.580770323935606,Reverent Hoplite
4.5808461583968745,Nightmare Void
4.580857620963177,Gearseeker Serpent
4.5808745741431895,Glory Bearers
4.581016226868796,Bleak Coven Vampires
4.581072903484715,Encase in Ice
4.5811214849502315,Academy Ruins
4.5812463353922706,Phyrexian Archivist
4.581486372787551,Strange Augmentation
4.5815153007543215,Bearer of the Heavens
4.581639349323275,Embodiment of Agonies
4.581831579461429,Scarring Memories
4.581854368424812,Zoetic Glyph
4.581910743459373,Abzan Battle Priest
4.581995278047469,Unmarked Grave
4.582143315613068,Windbrisk Heights
4.582194495874498,Catalog
4.582196733201594,Essence Bottle
4.582200214838527,Contagion Engine
4.582253014060702,Reef Shaman
4.582281764017969,Stitched Drake
4.582287314998846,Skorpekh Lord
4.582310948574094,Thran War Machine
4.582337166338424,Cryptolith Fragment // Aurora of Emrakul
4.582386679961151,Erratic Portal
4.582498687056277,Unnerving Grasp
4.582538256579258,"Emmara, Soul of the Accord"
4.5825795444717,Utter End
4.582600689887597,Mists of Lórien
4.582662843193873,Ghastly Discovery
4.582668318443442,Spined Tyrranax
4.582693437814545,Ajani's Influence
4.5827779634793,Rubblebelt Rioters
4.582819814825231,Acceptable Losses
4.582971401057461,Mox Tantalite
4.583062170534131,Paralyze
4.5831055477991125,Waiting in the Weeds
4.583114532709529,Trusted Forcemage
4.583235142582447,Soulquake
4.583237154934023,Damping Matrix
4.583472879168644,Viashino Sandswimmer
4.583519034703707,"Ikra Shidiqi, the Usurper"
4.5836073246064855,Manaforce Mace
4.583730606443031,Confound
4.58383095286374,Ruin Processor
4.583875854295511,Talruum Piper
4.583916948174549,Chains of Custody
4.583923585484065,Necropolis Regent
4.583933470668346,Cyclone
4.583983962767965,Corrosion
4.5840548534179435,Bounty Hunter
4.584071115817791,Thought Prison
4.58417076858958,Butcher of Malakir
4.5842799425815794,Hollow One
4.5843124941639894,G'raha Tia
4.584334053365047,Sceptre of Eternal Glory
4.584374922528347,Bitter Work
4.5844195873192835,Root Spider
4.5845642529464286,"Cynette, Jelly Drover"
4.584722096538421,Anointer of Valor
4.584783921660823,Animating Faerie // Bring to Life
4.584978313004558,Expand the Sphere
4.585179763175962,Frostveil Ambush
4.585270579919243,Serra Sphinx
4.585306945273778,Flagstones of Trokair
4.585325045716317,Unexpected Windfall
4.585337006762805,Boulderbranch Golem
4.585481173243583,"Zhou Yu, Chief Commander"
4.585678830020775,"Alela, Artful Provocateur"
4.585690498177096,Seedpod Caretaker
4.585811525243125,Battle Squadron
4.586072054232082,Guardian of the Great Door
4.586566452926353,Righteous Blow
4.586609492209428,Wee Dragonauts
4.586643953915682,Dogpile
4.586702008846374,Borderland Behemoth
4.586762414619357,Field of Reality
4.587018469757186,Disa the Restless
4.587048878367843,Barbed Servitor
4.587083507947573,Paranoid Parish-Blade
4.5871120425732315,Kor Halberd
4.587131231751404,Faeburrow Elder
4.587223402889224,Expedited Inheritance
4.587275910974172,Well Rested
4.587381646068817,Cloudspire Captain
4.587389732953859,Drownyard Temple
4.5874234094419855,Sisters of the Flame
4.587498636300621,Aether Gust
4.587590859533346,Flame Javelin
4.587690580367702,Pledge of Unity
4.587705795324883,Jade Mage
4.587835900454133,Midnight Ritual
4.587845489849624,Cartouche of Strength
4.587925552615033,Skyshroud Archer
4.5879535620927,Fire Navy Trebuchet
4.587968147562477,"Rishkar, Peema Renegade"
4.587973148739847,Ulvenwald Hydra
4.587980439168188,Envelop
4.588019528362058,Spawnbed Protector
4.5880560166217155,Embodiment of Insight
4.588348495893317,Pyrogoyf
4.5885235551309,Outwit
4.58854406150246,Chocobo Knights
4.588566803114317,Demonic Torment
4.588591790746034,Decree of Savagery
4.588714376968179,Banshee of the Dread Choir
4.588785543808847,Assault Intercessor
4.5888351774202745,Welcome to Sweettooth
4.588901057438831,Deathgazer
4.588930613383194,Jhessian Zombies
4.588936797761973,Mother of Runes
4.5889708382121555,Wandering Eye
4.588985690421471,Kiora's Dambreaker
4.588988479868935,Judgment Bolt
4.5889964255600155,Extinction Event
4.589212137356109,Monstrous War-Leech
4.5892872608624575,Zap
4.589358278889601,Gravegouger
4.58941371951568,Surge of Strength
4.589454022786109,Endurance
4.589482231864211,Divine Transformation
4.589482731182706,Zenith Chronicler
4.589483145593702,Rogue Refiner
4.589541269838239,Goldmeadow Dodger
4.589542513920489,Sepulchral Primordial
4.5895446544993375,Archon of Justice
4.589741663368094,Storm Fleet Sprinter
4.589782861894608,Pistus Strike
4.589847903251663,Unfinished Business
4.589944803302294,Smelt-Ward Ignus
4.589999738974735,Lethal Scheme
4.590013724617102,Undercity Dire Rat
4.5900256157301556,Walking Ballista
4.590171893946869,Ghostly Touch
4.590224737206628,City of Solitude
4.590288896763085,"Kyler, Sigardian Emissary"
4.590416254152514,Enchanter's Bane
4.590490012743434,Drifter il-Dal
4.590502275689884,Act on Impulse
4.590543300944562,Clear the Mind
4.590739968594296,Everflowing Chalice
4.590813627361685,Pristine Angel
4.59085993839053,Geistwave
4.590907187678289,Shared Discovery
4.590926298640078,Signature Slam
4.59096559697507,Ballyrush Banneret
4.590995604274138,"Gimli, Counter of Kills"
4.591193795792987,Sleeper's Guile
4.5911961793695975,Cemetery Prowler
4.591247082797721,Catastrophe
4.591261176012542,Wasp Lancer
4.591322851294551,Midnight Recovery
4.591422824101942,Overwhelming Surge
4.591445705907183,War Historian
4.59148486242971,Crumble
4.591566610778887,Lifecraft Awakening
4.591643511664096,Song of Serenity
4.5916992609541785,Dredge the Mire
4.59172862731216,Mistform Shrieker
4.591729250383167,Giant's Skewer
4.591777896520003,Setessan Battle Priest
4.5918364311041975,Control of the Court
4.591841798892973,Howling Fury
4.591896410515419,Auramancer's Guise
4.591905853844292,Scalpelexis
4.592087851649459,Jaya's Greeting
4.592160676831225,Skywhaler's Shot
4.592201396023402,Relentless Assault
4.592324520133063,Sylvok Lifestaff
4.592350915555014,Thrasher Brute
4.592398460501929,Dearly Departed
4.592484067811677,Moorland Haunt
4.592506570944575,Goblin Engineer
4.59253252211635,Perilous Landscape
4.5925933890435,Gigastorm Titan
4.592664084888768,Icatian Store
4.592693839894927,Guardian Scalelord
4.5927716071558775,True Polymorph
4.5927945132950665,Private Research
4.592890811888981,Slimy Kavu
4.592941303456831,Gruul Nodorog
4.592976916682583,Fire Nation Salvagers
4.593042670454936,Thirst for Meaning
4.593209914269653,Blazing Specter
4.5932168807053335,Wandering Mind
4.593222070283623,Scrounge for Eternity
4.593558354699155,Falkenrath Perforator
4.593599938148263,Big Score
4.593650791108715,Colossal Heroics
4.593751414881526,Zombie Mob
4.593807807972613,Pitiless Pontiff
4.593847315734474,Raka Sanctuary
4.593851910622409,"Dalakos, Crafter of Wonders"
4.5938572774832345,"Muzzio, Visionary Architect"
4.593993957434577,Viashivan Dragon
4.5940173484462985,Malamet Veteran
4.594129208416879,Curse of Oblivion
4.5941800682754055,Saskia the Unyielding
4.594222485640668,Erratic Cyclops
4.594232538654028,Onyx Mage
4.594281155035592,Battlefield Scavenger
4.594292693693078,Tyvar's Stand
4.59436047647642,Isareth the Awakener
4.594418315203846,Requiem Angel
4.594455799185715,Spirit Bonds
4.594498933795713,Sanctum of Stone Fangs
4.594555068002047,Winnower Patrol
4.594596487872535,Omen of Fire
4.594727599791936,Snarling Undorak
4.594743546386621,Urborg Shambler
4.594789731690476,Viscid Lemures
4.594960799484907,Beastcaller Savant
4.595181396303876,Selvala's Enforcer
4.595231143994166,Alpha Status
4.5952882777347295,Extractor Demon
4.595299656565804,Twinblade Blessing
4.5953601590724595,Stealer of Secrets
4.595372358571458,Urza's Chalice
4.59542799054865,Hound of Griselbrand
4.5954579596581695,Glimmering Angel
4.595540447937639,Swarm Surge
4.5955484817894625,Global Ruin
4.595576914243609,Decimator of the Provinces
4.595626425583596,Acquisitions Expert
4.59563529860126,Hissing Iguanar
4.595680555048401,Angel of Invention
4.595732601158026,Samite Pilgrim
4.595738539045592,Kher Keep
4.595807376132436,Treacherous Link
4.596054880701722,Basilica Shepherd
4.59616082986245,Splitskin Doll
4.596231550779022,Astrid Peth
4.596256122182514,Mana Vapors
4.596275323968352,Patrol Hound
4.596380229301136,Thrull Surgeon
4.596391155170428,Hand of the Praetors
4.5964171437496795,Taunting Arbormage
4.596474153730063,Trap Runner
4.596710470673572,Laughing Mad
4.59678974996782,Space-Time Anomaly
4.596817474193672,Rampaging War Mammoth
4.596850235681412,Stonewright
4.596958196773425,Enthusiastic Study
4.59700954000251,Bargaining Table
4.5970356926245355,Gale Force
4.597149666007321,Dragonlord's Servant
4.597186428278355,Apathy
4.597242746534322,Endless Horizons
4.597302644013051,Slaughter
4.5974031311242864,Roil Elemental
4.597536439639807,Lazotep Chancellor
4.597676227906129,Grove of the Burnwillows
4.597692047963288,Winterflame
4.597742633402866,Castigate
4.597743274797809,Tower Worker
4.597825233055531,Fierce Invocation
4.597884162081814,Healer of the Pride
4.598118093386836,Proteus Machine
4.598214539566438,Fungal Plots
4.598215531988589,Scarred Vinebreeder
4.598273549385946,Chosen by Heliod
4.598313846079588,Ancestral Reminiscence
4.598348676269973,Phyrexian Gargantua
4.598383375302465,Reap the Seagraf
4.598424237098823,"Sai, Master Thopterist"
4.598442967076091,"Livaan, Cultist of Tiamat"
4.598503622185745,Twinblade Slasher
4.598598926803165,Bond of Agony
4.598711706614745,Looming Shade
4.598715681281117,"Hargilde, Kindly Runechanter"
4.598798887224287,Mystic Might
4.5990572304991115,Viridian Claw
4.599163396895606,Loyal Retainers
4.599194837749083,Argivian Phalanx
4.599239246714002,Thrull Wizard
4.599367223924,Swirl the Mists
4.59937051088423,Vedalken Engineer
4.599429293452624,Leaf-Crowned Elder
4.599618390314176,Honden of Cleansing Fire
4.599630851285789,Face of Divinity
4.599673191916251,Study Break
4.599848265970476,Dwarven Warriors
4.599988399232332,Hunting Velociraptor
4.599994627177874,Werefox Bodyguard
4.600060343827544,Disease Carriers
4.600086803866712,Sandstone Oracle
4.600117328383697,Veteran Swordsmith
4.600166603033009,Mogg War Marshal
4.6002067512685025,Rakdos Firewheeler
4.6002202725001995,Vile Entomber
4.60033412301727,Psychic Possession
4.600344897842582,Dungeon Shade
4.600392897919498,Might of the Ancestors
4.6005433596354095,Skemfar Elderhall
4.600650111518035,Rancor
4.600717386932919,Tezzeret's Gambit
4.600928408356694,Boarded Window
4.600931031366712,Brand of Ill Omen
4.601104898134148,Primal Frenzy
4.601118024820189,Ringsight
4.601132996905629,Cease-Fire
4.601202120539366,Henchfiend of Ukor
4.6013756787040165,Day of Judgment
4.601418494437395,Heated Debate
4.601440895060172,Deadeye Tormentor
4.601499867224295,Cobbled Wings
4.601534701937058,Thirst for Discovery
4.601625693993817,Romantic Rendezvous
4.60164790975091,Cleaver Skaab
4.601650364977545,Tamiyo's Epiphany
4.6016862056842776,Aetherstream Leopard
4.601909810369142,Skyshroud Ranger
4.601963905459037,Crushing Pain
4.60210482658901,Legion Vanguard
4.602106855696146,Zendikar Resurgent
4.6021181823975095,Oni of Wild Places
4.602177074415414,Nocturnal Raid
4.602185844188275,Refute
4.602228349699637,Champion of the Flame
4.60227706578369,Kathari Remnant
4.602281661211081,Seht's Tiger
4.602333555154365,Marauding Knight
4.602510499108391,Thwart
4.602576970505402,Longstalk Brawl
4.602630080435346,Horn of the Mark
4.602640614630865,Secure the Wastes
4.602779150453524,Chamber Sentry
4.602849466488639,Phyrexian Dragon Engine
4.603016997572777,Izzet Keyrune
4.603024092329804,Sphere of Safety
4.603133472508132,Farbog Revenant
4.603151149467859,Canoptek Wraith
4.60324976570277,Hagra Sharpshooter
4.6032881129170935,Chromatic Lantern
4.6033098434313,Cyclonic Rift
4.603461414995736,Lacerate Flesh
4.603528888172373,Ignoble Soldier
4.603568483165127,Revive the Shire
4.603622624022582,Pyknite
4.603689911260532,Aquitect's Will
4.603779911445239,Urza's Ruinous Blast
4.6037811085132585,Healer of the Glade
4.603782919371287,Sneaking Guide
4.60381157170942,Ninja of the New Moon
4.603829539779211,"Skoa, Embermage"
4.603878648124851,Iterative Analysis
4.6038816709067625,Sin Collector
4.603924838459338,Chain Reaction
4.6040205638969764,Thirst for Knowledge
4.604049529521376,"Boseiju, Who Shelters All"
4.604203811438583,Helping Hand
4.604258544172229,Tuvasa the Sunlit
4.604263839590033,Ravenous Skirge
4.604300482441119,Ghost-Lit Warder
4.604303713041813,Renegade Krasis
4.60430849104389,Woe Strider
4.604311320836101,Kalemne's Captain
4.6043483700215555,Tajuru Beastmaster
4.604484409918012,Lens Flare
4.604585710707163,Multani's Harmony
4.604620724938974,Chameleon Spirit
4.604662736929222,Oil-Gorger Troll
4.60471782148531,Tithe Drinker
4.604865636809691,Gustcloak Savior
4.604901755588468,Bottled Cloister
4.605057734351991,Legion Extruder
4.605099793323105,Clan Crafter
4.605100271101488,Great Divide Guide
4.6051005343336415,Blood Seeker
4.605156251427747,Razzle-Dazzler
4.605197072858285,World Breaker
4.6052656594494845,Engulfing Slagwurm
4.605340522408672,Dutiful Attendant
4.6053694214052445,Spectra Ward
4.605389858506397,Coalborn Entity
4.605399159845386,Sphinx's Tutelage
4.605472014393873,Elusive Otter // Grove's Bounty
4.605494192814521,Skullmead Cauldron
4.605699551053117,Daru Lancer
4.605885562150743,Markov Blademaster
4.60594540706353,Defiler of Souls
4.6059821404563,Roilmage's Trick
4.606025139903952,Melira's Keepers
4.606031169352621,Redirect
4.606039817663962,Port Razer
4.60612213770175,Expedition Lookout
4.606178140337693,Manic Scribe
4.606373496044661,Augury Raven
4.606615921722193,Foul Presence
4.606631111625201,Utter Insignificance
4.606887307206716,Demonic Tutor
4.606984182655274,Skyrider Trainee
4.607037662375316,The Terror of Serpent's Pass
4.607208117635764,Quick Fixer
4.607227695918957,Thelon's Chant
4.607290212923351,Skullmane Baku
4.607391003254924,Summary Dismissal
4.607467960670205,Melancholy
4.6076739631938635,Clear the Land
4.60777628400246,Laser Screwdriver
4.607881654452815,"Meria, Scholar of Antiquity"
4.607968791864789,Mercurial Geists
4.607979624669031,Pegasus Stampede
4.608206140693619,Transcendent Envoy
4.608222970011908,Skinwing
4.608268378826526,Dread Reaper
4.60829032601767,Proud Mentor
4.608533759444841,Might of the Meek
4.608552630686669,Rebuff the Wicked
4.60856970627497,Kargan Warleader
4.608599762461277,Ghirapur Guide
4.608630724228563,Unburden
4.608719968361605,Mightform Harmonizer
4.608766294493101,Greener Pastures
4.608860602655878,Tibalt's Rager
4.608868414656135,Makeshift Mauler
4.608906727500912,Gaseous Form
4.608987706124932,Disciple of Bolas
4.609024964121842,Hydra Broodmaster
4.60902833689601,Scrounge
4.609169592730409,Oakhame Adversary
4.60928323497297,Nettlecyst
4.609331786865853,Vault Skyward
4.609486280551062,Fleetfeather Cockatrice
4.609559417052818,Duty Beyond Death
4.609615000617012,Simic Keyrune
4.609625912743707,Giant Crab
4.6097087133367145,Emerald Dragon // Dissonant Wave
4.6098105243820955,Tuinvale Guide
4.60987446957329,Blue Scarab
4.6098993089179885,Blade of Selves
4.609926679105254,Huatli's Raptor
4.610077724221445,Booby Trap
4.6101797761680015,Demon's Herald
4.610455572856168,Jungle Wayfinder
4.610471382404327,Puncturing Light
4.610567834837631,Disorder
4.610667488170789,Symbiotic Wurm
4.610690288108619,Dryad of the Ilysian Grove
4.610699500025074,Cathedral of Serra
4.610705662066961,Creeping Trailblazer
4.6107171778354425,Resourceful Return
4.610795451913555,Reaper of Flight Moonsilver
4.61085210210332,Dauthi Cutthroat
4.610879515437935,Clear Shot
4.610910506403519,Charforger
4.610934025477217,"Edric, Spymaster of Trest"
4.610945926032113,Sandstorm Crasher
4.610971293160883,Weaver of Harmony
4.611012334608169,Vastwood Animist
4.611047956532828,Errantry
4.611126728995968,Saddled Rimestag
4.611156605469031,"Reki, the History of Kamigawa"
4.611275490784831,Fire Sages
4.611294966270584,Fecund Greenshell
4.611362485560347,"Zahid, Djinn of the Lamp"
4.61149189511672,Marchesa's Infiltrator
4.611559627536921,Rocket-Powered Goblin Glider
4.61163080227842,"Brigone, Soldier of Meletis"
4.611922105211695,Inner-Flame Acolyte
4.612015969223973,Bloodbraid Marauder
4.6120435372654685,Heartlash Cinder
4.612060178503798,"Lagorin, Soul of Alacria"
4.612240603252579,Noetic Scales
4.612357172009723,Moldgraf Monstrosity
4.612401448739011,Cyclopean Giant
4.612406791488113,Cephalid Vandal
4.612447206427855,Rugged Prairie
4.612536573473185,Secret Salvage
4.612667509201373,Bloodthirster
4.612714376477534,Agent of the Iron Throne
4.612751064629933,It'll Quench Ya!
4.612880698636955,Sanguine Praetor
4.612894268454595,Savage Stomp
4.6130296446889805,Pariah
4.613054438973427,Windborne Charge
4.613280879337491,Oversold Cemetery
4.6134573733694975,Stone Haven Pilgrim
4.613665540450537,Absolute Grace
4.613695009363255,Bhaal's Invoker
4.613715805498858,Loyal Gryff
4.613861243411442,Ventifact Bottle
4.613929330415668,Esper Stormblade
4.613993515294855,Eagle Vision
4.61412912356998,Pyromancy
4.614147515388626,Deathcap Glade
4.614185176553727,Maestros Theater
4.614259657133199,Flameblade Adept
4.61426887218762,Bloodstoke Howler
4.614401424252922,Rush of Inspiration // Crackling Falls
4.6144410908736395,Blast-Furnace Hellkite
4.61449404936965,Thieving Skydiver
4.6145349191877845,Dreadfeast Demon
4.6146127676184125,Treacherous Greed
4.6146431199585045,Temporal Adept
4.614649484449082,Outrage Shaman
4.614663263695833,Hampering Snare
4.614792695434346,Dream Salvage
4.614853859619203,Gorilla Berserkers
4.614864769063436,Laccolith Whelp
4.614896227100378,Bloodrite Invoker
4.614919509950102,Darkblast
4.61505769966042,Dark Nourishment
4.615091466086985,Sylvan Paradise
4.615133683177247,Avenging Druid
4.615402850789973,River Merfolk
4.615426887596711,"Nicanzil, Current Conductor"
4.615547102928341,"Teysa, Orzhov Scion"
4.615554860248745,Shakedown Heavy
4.6156152690244125,Hulking Raptor
4.615660946381516,Ghostly Dancers
4.615667568288875,Mobile Garrison
4.61566831576317,Shared Summons
4.615873579413005,Bushy Bodyguard
4.615888113926548,Wavebreak Hippocamp
4.6159491412796605,Gladiolus Amicitia
4.615991123028265,Mask of Riddles
4.616041160365305,Lightwalker
4.616047339548142,Uncaged Fury
4.616085712578118,Wing It
4.616097608164835,"Greel, Mind Raker"
4.6160985598891555,Stumpsquall Hydra
4.616128883215724,Mage-Ring Bully
4.616147209363198,Young Wolf
4.616275445291581,Stridehangar Automaton
4.616476930271671,Pestilent Wolf
4.616500452864729,Red Scarab
4.616523940315282,Firemaw Kavu
4.616539217435879,Tradewind Rider
4.616585913684961,Bonders' Enclave
4.616664520637504,Abstruse Appropriation
4.616805704163394,Seasoned Pyromancer
4.616816718065189,Giant Killer // Chop Down
4.616830887854783,Seismic Shudder
4.616899761662683,"Hugs, Grisly Guardian"
